recordid,customer_id,customer_name,email,region,meter_id,housing_type,reading_timestamp,energy_usage_kWh,baseline_kWh,spike_detected,spike_percentage,reason_detected,alert_sent,alert_time,resolved
REC006074,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,01/01/2024 12:28:48,0.19,0.43,FALSE,0,,FALSE,,
REC006075,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,01/01/2024 12:57:36,0.45,0.43,FALSE,0,,FALSE,,
REC006076,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,01/01/2024 13:26:24,0.39,0.39,FALSE,0,,FALSE,,
REC006077,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,01/01/2024 13:55:12,0.57,0.56,FALSE,0,,FALSE,,
REC006078,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,01/01/2024 14:24:00,0.78,0.67,FALSE,0,,FALSE,,
REC006079,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,01/01/2024 15:07:12,0.47,0.58,FALSE,0,,FALSE,,
REC006080,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,01/01/2024 15:36:00,0.99,1.1,FALSE,0,,FALSE,,
REC006081,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,01/01/2024 16:04:48,1.06,0.95,FALSE,0,,FALSE,,
REC006082,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,01/01/2024 16:33:36,0.59,0.53,FALSE,0,,FALSE,,
REC006083,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,01/01/2024 17:02:24,1.01,0.86,FALSE,0,,FALSE,,
REC006084,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,01/01/2024 17:31:12,0.56,0.58,FALSE,0,,FALSE,,
REC006085,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,01/01/2024 18:00:00,0.86,0.88,FALSE,0,,FALSE,,
REC006086,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,01/01/2024 18:28:48,0.45,0.36,FALSE,0,,FALSE,,
REC006087,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,01/01/2024 18:57:36,0.89,0.76,FALSE,0,,FALSE,,
REC006088,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,01/01/2024 19:26:24,1.04,1.16,FALSE,0,,FALSE,,
REC006089,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,01/01/2024 19:55:12,0.95,0.74,FALSE,0,,FALSE,,
REC006090,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,01/01/2024 20:24:00,0.34,0.39,FALSE,0,,FALSE,,
REC006091,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,01/01/2024 21:07:12,0.55,0.53,FALSE,0,,FALSE,,
REC006092,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,01/01/2024 21:36:00,0.37,0.31,FALSE,0,,FALSE,,
REC006093,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,01/01/2024 22:04:48,0.59,0.48,FALSE,0,,FALSE,,
REC006094,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,01/01/2024 22:33:36,1.14,1.06,FALSE,0,,FALSE,,
REC006095,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,01/01/2024 23:02:24,0.57,0.56,FALSE,0,,FALSE,,
REC006096,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,01/01/2024 23:31:12,1,0.93,FALSE,0,,FALSE,,
REC006097,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,02/01/2024 00:00:00,0.8,0.84,FALSE,0,,FALSE,,
REC006098,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,02/01/2024 00:28:48,0.98,1.03,FALSE,0,,FALSE,,
REC006099,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,02/01/2024 00:57:36,0.87,0.86,FALSE,0,,FALSE,,
REC006100,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,02/01/2024 01:26:24,0.76,0.64,FALSE,0,,FALSE,,
REC006101,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,02/01/2024 01:55:12,1.19,1.13,FALSE,0,,FALSE,,
REC006102,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,02/01/2024 02:24:00,0.39,0.43,FALSE,0,,FALSE,,
REC006103,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,02/01/2024 03:07:12,0.81,0.82,FALSE,0,,FALSE,,
REC006104,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,02/01/2024 03:36:00,1.07,0.97,FALSE,0,,FALSE,,
REC006105,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,02/01/2024 04:04:48,1.05,1.02,FALSE,0,,FALSE,,
REC006106,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,02/01/2024 04:33:36,0.72,0.7,FALSE,0,,FALSE,,
REC006107,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,02/01/2024 05:02:24,0.48,0.46,FALSE,0,,FALSE,,
REC006108,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,02/01/2024 05:31:12,0.36,0.47,FALSE,0,,FALSE,,
REC006109,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,02/01/2024 06:00:00,0.16,0.34,FALSE,0,,FALSE,,
REC006110,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,02/01/2024 06:28:48,1.21,1.1,FALSE,0,,FALSE,,
REC006111,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,02/01/2024 06:57:36,0.37,0.36,FALSE,0,,FALSE,,
REC006112,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,02/01/2024 07:26:24,0.49,0.47,FALSE,0,,FALSE,,
REC006113,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,02/01/2024 07:55:12,0.87,0.91,FALSE,0,,FALSE,,
REC006114,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,02/01/2024 08:24:00,1.23,1.08,FALSE,0,,FALSE,,
REC006115,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,02/01/2024 09:07:12,0.39,0.44,FALSE,0,,FALSE,,
REC006116,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,02/01/2024 09:36:00,0.46,0.49,FALSE,0,,FALSE,,
REC006117,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,02/01/2024 10:04:48,0.62,0.51,FALSE,0,,FALSE,,
REC006118,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,02/01/2024 10:33:36,0.86,1.11,FALSE,0,,FALSE,,
REC006119,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,02/01/2024 11:02:24,1.15,1.2,FALSE,0,,FALSE,,
REC006120,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,02/01/2024 11:31:12,0.68,0.66,FALSE,0,,FALSE,,
REC006121,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,02/01/2024 12:00:00,0.75,0.88,FALSE,0,,FALSE,,
REC006122,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,02/01/2024 12:28:48,0.73,0.82,FALSE,0,,FALSE,,
REC006123,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,02/01/2024 12:57:36,1,1.14,FALSE,0,,FALSE,,
REC006124,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,02/01/2024 13:26:24,0.8,0.79,FALSE,0,,FALSE,,
REC006125,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,02/01/2024 13:55:12,1.01,0.99,FALSE,0,,FALSE,,
REC006126,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,02/01/2024 14:24:00,0.5,0.48,FALSE,0,,FALSE,,
REC006127,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,02/01/2024 15:07:12,0.82,0.84,FALSE,0,,FALSE,,
REC006128,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,02/01/2024 15:36:00,1.04,1.06,FALSE,0,,FALSE,,
REC006129,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,02/01/2024 16:04:48,0.47,0.53,FALSE,0,,FALSE,,
REC006130,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,02/01/2024 16:33:36,0.35,0.39,FALSE,0,,FALSE,,
REC006131,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,02/01/2024 17:02:24,0.24,0.37,FALSE,0,,FALSE,,
REC006132,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,02/01/2024 17:31:12,0.67,0.63,FALSE,0,,FALSE,,
REC006133,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,02/01/2024 18:00:00,1.16,1.08,FALSE,0,,FALSE,,
REC006134,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,02/01/2024 18:28:48,0.74,0.75,FALSE,0,,FALSE,,
REC006135,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,02/01/2024 18:57:36,0.64,0.66,FALSE,0,,FALSE,,
REC006136,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,02/01/2024 19:26:24,0.39,0.38,FALSE,0,,FALSE,,
REC006137,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,02/01/2024 19:55:12,1.04,0.89,FALSE,0,,FALSE,,
REC006138,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,02/01/2024 20:24:00,1.11,1.12,FALSE,0,,FALSE,,
REC006139,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,02/01/2024 21:07:12,0.65,0.65,FALSE,0,,FALSE,,
REC006140,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,02/01/2024 21:36:00,1.44,1.18,FALSE,0,,FALSE,,
REC006141,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,02/01/2024 22:04:48,1.03,1.05,FALSE,0,,FALSE,,
REC006142,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,02/01/2024 22:33:36,1.04,1,FALSE,0,,FALSE,,
REC006143,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,02/01/2024 23:02:24,0.57,0.54,FALSE,0,,FALSE,,
REC006144,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,02/01/2024 23:31:12,0.52,0.55,FALSE,0,,FALSE,,
REC006145,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,03/01/2024 00:00:00,0.66,0.62,FALSE,0,,FALSE,,
REC006146,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,03/01/2024 00:28:48,0.47,0.61,FALSE,0,,FALSE,,
REC006147,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,03/01/2024 00:57:36,0.87,0.89,FALSE,0,,FALSE,,
REC006148,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,03/01/2024 01:26:24,0.94,1.03,FALSE,0,,FALSE,,
REC006149,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,03/01/2024 01:55:12,1.14,1.1,FALSE,0,,FALSE,,
REC006150,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,03/01/2024 02:24:00,0.84,0.99,FALSE,0,,FALSE,,
REC006151,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,03/01/2024 03:07:12,0.63,0.56,FALSE,0,,FALSE,,
REC006152,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,03/01/2024 03:36:00,0.17,0.42,FALSE,0,,FALSE,,
REC006153,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,03/01/2024 04:04:48,0.36,0.32,FALSE,0,,FALSE,,
REC006154,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,03/01/2024 04:33:36,0.27,0.37,FALSE,0,,FALSE,,
REC006155,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,03/01/2024 05:02:24,0.41,0.47,FALSE,0,,FALSE,,
REC006156,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,03/01/2024 05:31:12,0.45,0.47,FALSE,0,,FALSE,,
REC006157,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,03/01/2024 06:00:00,1.28,1.12,FALSE,0,,FALSE,,
REC006158,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,03/01/2024 06:28:48,0.73,0.83,FALSE,0,,FALSE,,
REC006159,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,03/01/2024 06:57:36,0.5,0.5,FALSE,0,,FALSE,,
REC006160,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,03/01/2024 07:26:24,1.16,1.04,FALSE,0,,FALSE,,
REC006161,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,03/01/2024 07:55:12,0.67,0.67,FALSE,0,,FALSE,,
REC006162,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,03/01/2024 08:24:00,0.78,0.73,FALSE,0,,FALSE,,
REC006163,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,03/01/2024 09:07:12,1.08,0.98,FALSE,0,,FALSE,,
REC006164,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,03/01/2024 09:36:00,0.43,0.49,FALSE,0,,FALSE,,
REC006165,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,03/01/2024 10:04:48,0.74,0.79,FALSE,0,,FALSE,,
REC006166,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,03/01/2024 10:33:36,1.03,1.14,FALSE,0,,FALSE,,
REC006167,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,03/01/2024 11:02:24,0.55,0.43,FALSE,0,,FALSE,,
REC006168,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,03/01/2024 11:31:12,0.58,0.41,TRUE,41.46,Guest visit,TRUE,1/3/2024 11:48,TRUE
REC006169,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,03/01/2024 12:00:00,0.46,0.59,FALSE,0,,FALSE,,
REC006170,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,03/01/2024 12:28:48,1.05,1.02,FALSE,0,,FALSE,,
REC006171,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,03/01/2024 12:57:36,1.11,1.17,FALSE,0,,FALSE,,
REC006172,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,03/01/2024 13:26:24,0.66,0.71,FALSE,0,,FALSE,,
REC006173,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,03/01/2024 13:55:12,1.03,0.97,FALSE,0,,FALSE,,
REC006174,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,03/01/2024 14:24:00,0.66,0.65,FALSE,0,,FALSE,,
REC006175,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,03/01/2024 15:07:12,0.73,0.68,FALSE,0,,FALSE,,
REC006176,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,03/01/2024 15:36:00,1.35,1.18,FALSE,0,,FALSE,,
REC006177,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,03/01/2024 16:04:48,0.95,0.92,FALSE,0,,FALSE,,
REC006178,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,03/01/2024 16:33:36,1.02,0.96,FALSE,0,,FALSE,,
REC006179,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,03/01/2024 17:02:24,0.66,0.56,FALSE,0,,FALSE,,
REC006180,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,03/01/2024 17:31:12,0.5,0.57,FALSE,0,,FALSE,,
REC006181,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,03/01/2024 18:00:00,0.88,0.81,FALSE,0,,FALSE,,
REC006182,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,03/01/2024 18:28:48,0.34,0.4,FALSE,0,,FALSE,,
REC006183,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,03/01/2024 18:57:36,0.93,1.05,FALSE,0,,FALSE,,
REC006184,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,03/01/2024 19:26:24,0.83,0.79,FALSE,0,,FALSE,,
REC006185,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,03/01/2024 19:55:12,0.44,0.55,FALSE,0,,FALSE,,
REC006186,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,03/01/2024 20:24:00,0.23,0.36,FALSE,0,,FALSE,,
REC006187,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,03/01/2024 21:07:12,1.2,1.19,FALSE,0,,FALSE,,
REC006188,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,03/01/2024 21:36:00,0.61,0.63,FALSE,0,,FALSE,,
REC006189,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,03/01/2024 22:04:48,1.02,0.88,FALSE,0,,FALSE,,
REC006190,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,03/01/2024 22:33:36,0.85,0.96,FALSE,0,,FALSE,,
REC006191,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,03/01/2024 23:02:24,0.95,0.92,FALSE,0,,FALSE,,
REC006192,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,03/01/2024 23:31:12,0.47,0.55,FALSE,0,,FALSE,,
REC006193,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,04/01/2024 00:00:00,0.18,0.33,FALSE,0,,FALSE,,
REC006194,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,04/01/2024 00:28:48,0.52,0.72,FALSE,0,,FALSE,,
REC006195,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,04/01/2024 00:57:36,0.82,0.93,FALSE,0,,FALSE,,
REC006196,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,04/01/2024 01:26:24,0.24,0.35,FALSE,0,,FALSE,,
REC006197,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,04/01/2024 01:55:12,0.73,0.92,FALSE,0,,FALSE,,
REC006198,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,04/01/2024 02:24:00,1.02,0.93,FALSE,0,,FALSE,,
REC006199,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,04/01/2024 03:07:12,0.89,0.78,FALSE,0,,FALSE,,
REC006200,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,04/01/2024 03:36:00,0.56,0.87,FALSE,0,,FALSE,,
REC006201,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,04/01/2024 04:04:48,0.82,0.89,FALSE,0,,FALSE,,
REC006202,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,04/01/2024 04:33:36,0.4,0.44,FALSE,0,,FALSE,,
REC006203,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,04/01/2024 05:02:24,0.86,0.88,FALSE,0,,FALSE,,
REC006204,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,04/01/2024 05:31:12,0.55,0.45,FALSE,0,,FALSE,,
REC006205,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,04/01/2024 06:00:00,1.08,0.98,FALSE,0,,FALSE,,
REC006206,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,04/01/2024 06:28:48,0.34,0.31,FALSE,0,,FALSE,,
REC006207,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,04/01/2024 06:57:36,0.43,0.4,FALSE,0,,FALSE,,
REC006208,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,04/01/2024 07:26:24,0.31,0.36,FALSE,0,,FALSE,,
REC006209,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,04/01/2024 07:55:12,0.56,0.75,FALSE,0,,FALSE,,
REC006210,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,04/01/2024 08:24:00,1.05,1.08,FALSE,0,,FALSE,,
REC006211,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,04/01/2024 09:07:12,0.57,0.45,FALSE,0,,FALSE,,
REC006212,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,04/01/2024 09:36:00,0.26,0.33,FALSE,0,,FALSE,,
REC006213,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,04/01/2024 10:04:48,0.87,0.91,FALSE,0,,FALSE,,
REC006214,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,04/01/2024 10:33:36,0.91,0.83,FALSE,0,,FALSE,,
REC006215,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,04/01/2024 11:02:24,0.33,0.37,FALSE,0,,FALSE,,
REC006216,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,04/01/2024 11:31:12,0.56,0.58,FALSE,0,,FALSE,,
REC006217,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,04/01/2024 12:00:00,1.17,1.09,FALSE,0,,FALSE,,
REC006218,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,04/01/2024 12:28:48,0.49,0.69,FALSE,0,,FALSE,,
REC006219,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,04/01/2024 12:57:36,0.59,0.71,FALSE,0,,FALSE,,
REC006220,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,04/01/2024 13:26:24,0.55,0.36,TRUE,52.78,Guest visit,TRUE,1/4/2024 13:43,TRUE
REC006221,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,04/01/2024 13:55:12,0.82,0.74,FALSE,0,,FALSE,,
REC006222,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,04/01/2024 14:24:00,0.9,0.81,FALSE,0,,FALSE,,
REC006223,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,04/01/2024 15:07:12,0.75,0.72,FALSE,0,,FALSE,,
REC006224,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,04/01/2024 15:36:00,1.07,1.03,FALSE,0,,FALSE,,
REC006225,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,04/01/2024 16:04:48,0.97,1.03,FALSE,0,,FALSE,,
REC006226,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,04/01/2024 16:33:36,1.29,1.08,FALSE,0,,FALSE,,
REC006227,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,04/01/2024 17:02:24,1.1,1.13,FALSE,0,,FALSE,,
REC006228,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,04/01/2024 17:31:12,0.51,0.41,FALSE,0,,FALSE,,
REC006229,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,04/01/2024 18:00:00,0.32,0.37,FALSE,0,,FALSE,,
REC006230,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,04/01/2024 18:28:48,0.67,0.74,FALSE,0,,FALSE,,
REC006231,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,04/01/2024 18:57:36,0.93,0.93,FALSE,0,,FALSE,,
REC006232,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,04/01/2024 19:26:24,0.8,0.77,FALSE,0,,FALSE,,
REC006233,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,04/01/2024 19:55:12,0.9,0.77,FALSE,0,,FALSE,,
REC006234,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,04/01/2024 20:24:00,0.6,0.31,TRUE,93.55,Overnight appliance,TRUE,1/4/2024 20:40,TRUE
REC006235,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,04/01/2024 21:07:12,0.21,0.3,FALSE,0,,FALSE,,
REC006236,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,04/01/2024 21:36:00,1.18,1.11,FALSE,0,,FALSE,,
REC006237,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,04/01/2024 22:04:48,1.15,1.14,FALSE,0,,FALSE,,
REC006238,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,04/01/2024 22:33:36,0.28,0.46,FALSE,0,,FALSE,,
REC006239,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,04/01/2024 23:02:24,1.18,1.03,FALSE,0,,FALSE,,
REC006240,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,04/01/2024 23:31:12,0.35,0.39,FALSE,0,,FALSE,,
REC006241,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,05/01/2024 00:00:00,0.29,0.34,FALSE,0,,FALSE,,
REC006242,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,05/01/2024 00:28:48,1.35,1.2,FALSE,0,,FALSE,,
REC006243,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,05/01/2024 00:57:36,0.38,0.39,FALSE,0,,FALSE,,
REC006244,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,05/01/2024 01:26:24,1.16,1.04,FALSE,0,,FALSE,,
REC006245,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,05/01/2024 01:55:12,1.02,1.04,FALSE,0,,FALSE,,
REC006246,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,05/01/2024 02:24:00,1.2,1.15,FALSE,0,,FALSE,,
REC006247,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,05/01/2024 03:07:12,0.43,0.44,FALSE,0,,FALSE,,
REC006248,CUST019,Abigail Jordan,gregory35@yahoo.com,London,MTR0019,Detached,05/01/2024 03:36:00,0.97,1.05,FALSE,0,,FALSE,,
